XYZIJK METRIC
KREIS1 0.272278,0.231428,-64.917138,-0.011700,-0.011460,0.999866,16.002263
SCN1_79 -0.015378,-8.001252,-62.120113,-0.000000,1.000000,0.000358
SCN1_80 -0.017377,-8.001143,-62.015358,-0.000000,1.000000,-0.000292
SCN1_81 -0.017715,-8.001375,-61.916740,0.000000,1.000000,-0.000644
SCN1_82 -0.017087,-8.000962,-61.816402,0.000000,1.000000,0.000279
SCN1_83 -0.016803,-8.000879,-61.723690,-0.000000,0.999996,0.002863
SCN1_84 -0.017763,-8.001620,-61.627163,-0.000000,0.999988,0.004829
SCN1_85 -0.017259,-8.002221,-61.523502,-0.000000,0.999991,0.004263
SCN1_86 -0.018044,-8.002707,-61.417503,-0.000000,0.999999,0.001589
SCN1_87 -0.017459,-8.002731,-61.316986,-0.000000,0.999999,-0.001163
SCN1_88 -0.017497,-8.001890,-61.217178,0.000000,0.999999,-0.001560
SCN1_89 -0.018545,-8.002227,-61.120461,-0.000000,1.000000,-0.000121
SCN1_90 -0.017569,-8.002163,-61.016880,-0.000000,0.999999,0.001383
SCN1_91 -0.019189,-8.002461,-60.921677,-0.000000,0.999997,0.002289
SCN1_92 -0.018140,-8.002932,-60.822575,-0.000000,0.999998,0.002221
SCN1_93 -0.017681,-8.002782,-60.723984,-0.000000,0.999997,0.002361
SCN1_94 -0.017041,-8.002748,-60.625118,0.000000,0.999994,0.003324
SCN1_95 -0.016783,-8.003886,-60.526173,-0.000000,0.999997,0.002408
SCN1_96 -0.017554,-8.004162,-60.420525,-0.000000,1.000000,-0.000689
SCN1_97 -0.018247,-8.002864,-60.315605,-0.000000,0.999999,-0.001021
SCN1_98 -0.018046,-8.003361,-60.224506,0.000000,0.999999,0.001227
SCN1_99 -0.018451,-8.003656,-60.122959,0.000000,0.999996,0.002798
SCN1_100 -0.018907,-8.004114,-60.023537,-0.000000,0.999996,0.002839
SCN1_101 -0.018853,-8.004254,-59.924381,-0.000000,0.999998,0.002069
SCN1_102 -0.017433,-8.004452,-59.821503,0.000000,0.999999,0.001363
SCN1_103 -0.016195,-8.004432,-59.720875,-0.000000,0.999999,0.001282
SCN1_104 -0.016106,-8.004465,-59.624615,-0.000000,0.999999,0.001706
SCN1_105 -0.017083,-8.005225,-59.522995,-0.000000,0.999999,0.001280
SCN1_106 -0.017632,-8.004568,-59.423546,-0.000000,0.999999,0.001045
SCN1_107 -0.017136,-8.005273,-59.320412,0.000000,0.999999,0.001230
SCN1_108 -0.016577,-8.005034,-59.220623,-0.000000,0.999999,0.001178
SCN1_109 -0.018062,-8.005203,-59.119549,-0.000000,0.999999,0.001386
SCN1_110 -0.016991,-8.005643,-59.021446,0.000000,1.000000,0.000777
SCN1_111 -0.015932,-8.005510,-58.920689,-0.000000,1.000000,0.000010
SCN1_112 -0.016794,-8.005178,-58.820732,0.000000,1.000000,0.000570
SCN1_113 -0.018149,-8.005515,-58.722466,-0.000000,0.999999,0.001382
SCN1_114 -0.017258,-8.006131,-58.617603,0.000000,1.000000,0.000753
SCN1_115 -0.019170,-8.005422,-58.521446,-0.000000,1.000000,0.000625
SCN1_116 -0.017500,-8.005678,-58.425507,-0.000000,0.999999,0.001600
SCN1_117 -0.018668,-8.006330,-58.315964,-0.000000,0.999999,0.001247
SCN1_118 -0.016029,-8.006027,-58.222561,-0.000000,1.000000,0.000315
SCN1_119 -0.016776,-8.005969,-58.122761,-0.000000,1.000000,-0.000093
SCN1_120 -0.017438,-8.006232,-58.021435,-0.000000,1.000000,-0.000849
SCN1_121 -0.018215,-8.006301,-57.918377,-0.000000,0.999998,-0.001760
SCN1_122 -0.018567,-8.005166,-57.820286,0.000000,1.000000,-0.000011
SCN1_123 -0.017006,-8.005910,-57.727180,-0.000000,0.999995,0.003053
SCN1_124 -0.017064,-8.006072,-57.628944,-0.000000,0.999991,0.004222
SCN1_125 -0.015861,-8.007579,-57.523354,-0.000000,0.999998,0.001831
SCN1_126 -0.016130,-8.006462,-57.417198,0.000000,1.000000,-0.000857
SCN1_127 -0.016989,-8.006227,-57.316498,-0.000000,1.000000,-0.000461
SCN1_128 -0.019146,-8.006646,-57.218140,-0.000000,1.000000,-0.000258
SCN1_129 -0.017316,-8.007043,-57.114662,-0.000000,0.999998,-0.002027
SCN1_130 -0.017760,-8.006586,-57.014153,0.000000,0.999996,-0.002839
SCN1_131 -0.019049,-8.007150,-56.919907,-0.000000,0.999998,0.001917
SCN1_132 -0.018171,-8.006441,-56.846699,-0.000000,0.999826,0.018652
SCN1_133 -0.018860,-8.007487,-56.793350,-0.000000,0.998497,0.054808
SCN1_134 -0.017262,-8.010109,-56.757240,-0.000000,0.994884,0.101027
SCN1_135 -0.017316,-8.015582,-56.719421,-0.000000,0.989531,0.144320
SCN1_136 -0.017569,-8.025126,-56.667149,-0.000000,0.984389,0.176008
SCN1_137 -0.018404,-8.037745,-56.601257,-0.000000,0.980457,0.196733
SCN1_138 -0.018288,-8.053153,-56.525459,0.000000,0.977158,0.212516
SCN1_139 -0.017080,-8.070879,-56.446297,0.000000,0.974270,0.225385
SCN1_140 -0.016478,-8.090496,-56.363861,-0.000000,0.971853,0.235590
SCN1_141 -0.016382,-8.111835,-56.278233,-0.000000,0.969931,0.243382
SCN1_142 -0.017985,-8.133531,-56.191399,-0.000000,0.968187,0.250228
SCN1_143 -0.017306,-8.156669,-56.103531,-0.000000,0.966519,0.256596
SCN1_144 -0.017238,-8.181071,-56.013142,-0.000000,0.965229,0.261404
SCN1_145 -0.017736,-8.205516,-55.922829,-0.000000,0.964324,0.264723
SCN1_146 -0.018264,-8.231530,-55.828960,0.000000,0.963788,0.266670
SCN1_147 -0.017196,-8.258187,-55.732834,0.000000,0.963737,0.266853
SCN1_148 -0.017089,-8.284745,-55.636684,0.000000,0.964042,0.265750
SCN1_149 -0.017724,-8.312464,-55.536507,-0.000000,0.964571,0.263822
SCN1_150 -0.017849,-8.339410,-55.437576,-0.000000,0.964925,0.262527
SCN1_151 -0.017467,-8.364786,-55.343258,0.000000,0.964490,0.264120
SCN1_152 -0.017261,-8.388240,-55.255482,-0.000000,0.963120,0.269074
SCN1_153 -0.018123,-8.414174,-55.162205,-0.000000,0.962048,0.272880
SCN1_154 -0.017527,-8.449022,-55.050831,0.000000,0.964375,0.264538
SCN1_155 -0.017298,-8.476632,-54.942352,0.000000,0.968032,0.250826
SCN1_156 -0.016916,-8.501988,-54.834015,-0.000000,0.969633,0.244563
SCN1_157 -0.015448,-8.526776,-54.739128,0.000000,0.969052,0.246856
SCN1_158 -0.014953,-8.550870,-54.647125,-0.000000,0.968297,0.249801
SCN1_159 -0.015573,-8.575336,-54.552338,-0.000000,0.967794,0.251742
SCN1_160 -0.016279,-8.600331,-54.457630,-0.000000,0.967517,0.252806
SCN1_161 -0.016888,-8.624828,-54.362629,0.000000,0.967168,0.254137
SCN1_162 -0.016705,-8.649844,-54.269371,-0.000000,0.966561,0.256437
SCN1_163 -0.015943,-8.674037,-54.176968,-0.000000,0.965452,0.260580
SCN1_164 -0.016760,-8.698159,-54.089977,0.000000,0.963795,0.266643
SCN1_165 -0.017087,-8.722055,-54.004967,0.000000,0.961647,0.274290
SCN1_166 -0.017239,-8.745226,-53.923973,-0.000000,0.958543,0.284947
SCN1_167 -0.016965,-8.768522,-53.848637,-0.000000,0.954535,0.298098
SCN1_168 -0.017582,-8.792619,-53.774078,-0.000000,0.949372,0.314153
SCN1_169 -0.017548,-8.815054,-53.709007,0.000000,0.942670,0.333727
SCN1_170 -0.017950,-8.834582,-53.654934,0.000000,0.932485,0.361209
SCN1_171 -0.017283,-8.849786,-53.617012,0.000000,0.917017,0.398849
SCN1_172 -0.017618,-8.860008,-53.593891,0.000000,0.894014,0.448038
SCN1_173 -0.017201,-8.866612,-53.582554,0.000000,0.866189,0.499716
SCN1_174 -0.016654,-8.870727,-53.575554,0.000000,0.832439,0.554117
SCN1_175 -0.016538,-8.874075,-53.571098,0.000000,0.794068,0.607830
SCN1_176 -0.016747,-8.878062,-53.566475,-0.000000,0.752160,0.658981
SCN1_177 -0.017747,-8.883042,-53.561192,0.000000,0.707959,0.706254
SCN1_178 -0.017549,-8.888382,-53.555408,0.000000,0.661021,0.750367
SCN1_179 -0.016945,-8.898556,-53.548378,0.000000,0.613609,0.789610
SCN1_180 -0.017933,-8.911904,-53.537956,-0.000000,0.566361,0.824158
SCN1_181 -0.018510,-8.926858,-53.528290,0.000000,0.517345,0.855777
SCN1_182 -0.017604,-8.943268,-53.519184,0.000000,0.469290,0.883044
SCN1_183 -0.018175,-8.962513,-53.509846,0.000000,0.417333,0.908754
SCN1_184 -0.016868,-8.980101,-53.502312,-0.000000,0.364314,0.931276
SCN1_185 -0.016845,-8.992389,-53.496857,-0.000000,0.305204,0.952287
SCN1_186 -0.017486,-9.004021,-53.494442,0.000000,0.243050,0.970014
SCN1_187 -0.016691,-9.018436,-53.491745,0.000000,0.186080,0.982535
SCN1_188 -0.015473,-9.031697,-53.487610,0.000000,0.121794,0.992555
SCN1_189 -0.015406,-9.051038,-53.486633,0.000000,0.062860,0.998022
SCN1_190 -0.016343,-9.093965,-53.485622,0.000000,0.022114,0.999755
SCN1_191 -0.015978,-9.163832,-53.486115,0.000000,0.002755,0.999996
SCN1_192 -0.015555,-9.258908,-53.486084,0.000000,-0.002132,0.999998
SCN1_193 -0.014937,-9.361312,-53.485352,0.000000,-0.002016,0.999998
SCN1_194 -0.015657,-9.458941,-53.485477,0.000000,-0.001985,0.999998
SCN1_195 -0.016301,-9.559086,-53.485729,0.000000,-0.001817,0.999998
SCN1_196 -0.017153,-9.660326,-53.485889,0.000000,-0.001252,0.999999
SCN1_197 -0.018021,-9.754741,-53.486069,0.000000,-0.000416,1.000000
SCN1_198 -0.016385,-9.856981,-53.485912,0.000000,0.000262,1.000000
SCN1_199 -0.015849,-9.958717,-53.485966,0.000000,0.000473,1.000000
SCN1_200 -0.016051,-10.062757,-53.485664,0.000000,0.000290,1.000000
SCN1_201 -0.015839,-10.158365,-53.486153,0.000000,0.000576,1.000000
SCN1_202 -0.016463,-10.256435,-53.485775,0.000000,0.000963,1.000000
SCN1_203 -0.017351,-10.358215,-53.485771,-0.000000,-0.000113,1.000000
SCN1_204 -0.018107,-10.454862,-53.486134,0.000000,-0.003009,0.999995
SCN1_205 -0.017271,-10.545699,-53.486115,0.000000,-0.009466,0.999955
SCN1_206 -0.015853,-10.626856,-53.486286,0.000000,-0.019018,0.999819
SCN1_207 -0.016262,-10.722772,-53.486092,0.000000,-0.025220,0.999682
SCN1_208 -0.015678,-10.850475,-53.486256,0.000000,-0.004686,0.999989
SCN1_209 -0.016615,-11.090876,-53.480064,0.000000,0.089725,0.995967
SCN1_210 -0.016455,-11.529492,-53.410130,0.000000,0.315538,0.948913
SCN1_211 -0.016555,-12.280298,-52.915123,0.000000,0.735918,0.677071
SCN1_212 -0.015795,-12.603528,-52.446186,0.000000,0.912585,0.408888
SCN1_213 -0.017048,-12.705141,-52.049210,0.000000,0.980030,0.198850
SCN1_214 -0.018166,-12.743184,-51.745827,-0.000000,0.997549,0.069973
SCN1_215 -0.015405,-12.751798,-51.618443,-0.000000,0.999143,0.041384
SCN1_216 -0.012691,-12.759987,-51.474812,0.000000,0.999652,0.026379
SCN1_217 -0.012636,-12.763262,-51.370502,-0.000000,0.999886,0.015112
SCN1_218 -0.012456,-12.766013,-51.229538,-0.000000,0.999990,-0.004519
SCN1_219 -0.012572,-12.761612,-51.112190,-0.000000,0.999879,-0.015585
SCN1_220 -0.013094,-12.759692,-51.016003,-0.000000,0.999905,-0.013769
SCN4_1 6.937360,4.006592,-69.921043,-0.866015,-0.499994,0.004995
SCN4_2 6.938139,4.005274,-69.802429,-0.866017,-0.499995,-0.004411
SCN4_3 6.937414,4.004962,-69.704018,-0.866010,-0.499991,-0.005972
SCN4_4 6.938028,4.003466,-69.606201,-0.866022,-0.499998,-0.002777
SCN4_5 6.938262,4.002505,-69.507416,-0.866024,-0.499999,-0.001912
SCN4_6 6.939017,4.001264,-69.409019,-0.866023,-0.499999,-0.002453
SCN4_7 6.939838,3.999485,-69.307472,-0.866020,-0.499997,-0.003626
SCN4_8 6.939572,3.998133,-69.208923,-0.866022,-0.499998,-0.002802
SCN4_9 6.939195,3.997859,-69.112152,-0.866025,-0.500000,0.000611
SCN4_10 6.940630,3.997382,-69.015030,-0.866023,-0.499998,0.002473
SCN4_11 6.941656,3.995800,-68.912903,-0.866025,-0.500000,0.001183
SCN4_12 6.941792,3.995635,-68.808701,-0.866025,-0.500000,-0.001355
SCN4_13 6.942325,3.994079,-68.706680,-0.866020,-0.499997,-0.003511
SCN4_14 6.942251,3.992819,-68.606087,-0.866019,-0.499996,-0.003850
SCN4_15 6.942405,3.991877,-68.509270,-0.866022,-0.499998,-0.002671
SCN4_16 6.943012,3.990974,-68.408089,-0.866024,-0.499999,-0.001855
SCN4_17 6.942974,3.990539,-68.309906,-0.866024,-0.499999,-0.001988
SCN4_18 6.944101,3.988574,-68.209923,-0.866023,-0.499998,-0.002455
SCN4_19 6.943731,3.987804,-68.110214,-0.866024,-0.499999,-0.001934
SCN4_20 6.942877,3.988953,-68.011467,-0.866025,-0.500000,-0.000357
SCN4_21 6.943723,3.988680,-67.912048,-0.866025,-0.500000,-0.000304
SCN4_22 6.943182,3.988841,-67.811508,-0.866024,-0.499999,-0.001532
SCN4_23 6.943971,3.987139,-67.707527,-0.866023,-0.499999,-0.002326
SCN4_24 6.943118,3.987489,-67.607719,-0.866023,-0.499999,-0.002129
SCN4_25 6.943776,3.987032,-67.509727,-0.866024,-0.499999,-0.001929
SCN4_26 6.943145,3.987105,-67.412170,-0.866024,-0.499999,-0.001708
SCN4_27 6.943149,3.986413,-67.311310,-0.866025,-0.500000,-0.000353
SCN4_28 6.943201,3.987144,-67.212486,-0.866025,-0.500000,0.000373
SCN4_29 6.942475,3.988310,-67.112869,-0.866025,-0.500000,-0.000372
SCN4_30 6.942613,3.988049,-67.010735,-0.866024,-0.499999,-0.001802
SCN4_31 6.943526,3.985479,-66.909332,-0.866022,-0.499998,-0.002881
SCN4_32 6.944238,3.983494,-66.808044,-0.866021,-0.499997,-0.003345
SCN4_33 6.943699,3.984944,-66.707001,-0.866017,-0.499995,-0.004436
SCN4_34 6.942147,3.985412,-66.607658,-0.866016,-0.499995,-0.004544
SCN4_35 6.941981,3.984235,-66.510132,-0.866024,-0.499999,-0.001964
SCN4_36 6.942034,3.985568,-66.411942,-0.866025,-0.500000,-0.000278
SCN4_37 6.941608,3.986238,-66.312950,-0.866025,-0.500000,-0.001016
SCN4_38 6.940548,3.986979,-66.211060,-0.866024,-0.499999,-0.001677
SCN4_39 6.940494,3.987320,-66.111023,-0.866024,-0.499999,-0.001627
SCN4_40 6.940139,3.986861,-66.012764,-0.866025,-0.500000,-0.000813
SCN4_41 6.940269,3.986788,-65.913300,-0.866025,-0.500000,0.000280
SCN4_42 6.941107,3.986615,-65.811928,-0.866025,-0.500000,-0.000436
SCN4_43 6.940528,3.986058,-65.710098,-0.866025,-0.500000,-0.001393
SCN4_44 6.940872,3.985184,-65.610306,-0.866025,-0.500000,-0.001259
SCN4_45 6.941514,3.984931,-65.510277,-0.866024,-0.499999,-0.002076
SCN4_46 6.941040,3.984169,-65.408333,-0.866021,-0.499998,-0.003049
SCN4_47 6.940837,3.984651,-65.311653,-0.866021,-0.499998,-0.003041
SCN4_48 6.939968,3.984579,-65.212425,-0.866024,-0.499999,-0.001665
SCN4_49 6.939196,3.985907,-65.113876,-0.866025,-0.500000,0.000583
SCN4_50 6.939934,3.985538,-65.013901,-0.866025,-0.500000,0.000662
SCN4_51 6.940494,3.985965,-64.909851,-0.866023,-0.499999,-0.002295
SCN4_52 6.938358,3.986360,-64.810638,-0.866020,-0.499997,-0.003659
SCN4_53 6.938265,3.986066,-64.710426,-0.866024,-0.499999,-0.001461
SCN4_54 6.938835,3.986224,-64.614418,-0.866025,-0.500000,-0.000133
SCN4_55 6.939173,3.985247,-64.513351,-0.866025,-0.500000,-0.000653
SCN4_56 6.940265,3.983159,-64.410248,-0.866024,-0.499999,-0.001855
SCN4_57 6.939237,3.984823,-64.309532,-0.866021,-0.499998,-0.003136
SCN4_58 6.937699,3.985492,-64.210823,-0.866022,-0.499998,-0.002883
SCN4_59 6.937756,3.986335,-64.112427,-0.866024,-0.499999,-0.001811
SCN4_60 6.937478,3.985259,-64.013412,-0.866025,-0.500000,-0.000559
SCN4_61 6.937908,3.985380,-63.913540,-0.866025,-0.500000,0.000397
SCN4_62 6.937573,3.986336,-63.813145,-0.866025,-0.500000,-0.000526
SCN4_63 6.937914,3.985184,-63.712250,-0.866024,-0.499999,-0.001868
SCN4_64 6.938130,3.983703,-63.611149,-0.866024,-0.499999,-0.002074
SCN4_65 6.938173,3.983940,-63.510944,-0.866024,-0.499999,-0.002014
SCN4_66 6.937932,3.983999,-63.411587,-0.866023,-0.499998,-0.002524
SCN4_67 6.937860,3.982828,-63.311478,-0.866023,-0.499998,-0.002471
SCN4_68 6.938107,3.982969,-63.211765,-0.866023,-0.499999,-0.002415
SCN4_69 6.936747,3.984208,-63.110485,-0.866023,-0.499999,-0.002259
SCN4_70 6.935790,3.984752,-63.011784,-0.866025,-0.500000,-0.000868
SCN4_71 6.936367,3.985609,-62.914131,-0.866025,-0.500000,-0.000631
SCN4_72 6.936491,3.983553,-62.813972,-0.866025,-0.500000,-0.001015
SCN4_73 6.937011,3.983456,-62.712414,-0.866025,-0.500000,-0.000781
SCN4_74 6.936666,3.982918,-62.614594,-0.866025,-0.500000,-0.000341
SCN4_75 6.936801,3.983542,-62.513561,-0.866025,-0.500000,-0.000152
SCN4_76 6.937052,3.983084,-62.413502,-0.866025,-0.500000,-0.001000
SCN4_77 6.936286,3.983519,-62.311901,-0.866025,-0.500000,-0.001267
SCN4_78 6.936316,3.983051,-62.211971,-0.866025,-0.500000,-0.000688
SCN4_79 6.936977,3.983003,-62.112984,-0.866025,-0.500000,-0.001146
SCN4_80 6.935825,3.983458,-62.011841,-0.866024,-0.499999,-0.001985
SCN4_81 6.936059,3.983576,-61.910347,-0.866023,-0.499999,-0.002440
SCN4_82 6.935510,3.982937,-61.811729,-0.866023,-0.499999,-0.002333
SCN4_83 6.936227,3.982250,-61.710823,-0.866024,-0.499999,-0.001803
SCN4_84 6.935792,3.982406,-61.613209,-0.866025,-0.500000,-0.001352
SCN4_85 6.934637,3.983548,-61.514580,-0.866025,-0.500000,0.000305
SCN4_86 6.933796,3.985593,-61.416481,-0.866024,-0.499999,0.001843
SCN4_87 6.935458,3.984732,-61.317623,-0.866025,-0.500000,0.001073
SCN4_88 6.934261,3.984350,-61.214211,-0.866025,-0.500000,0.000862
SCN4_89 6.934610,3.984591,-61.116009,-0.866024,-0.499999,0.001793
SCN4_90 6.937042,3.983108,-61.012611,-0.866025,-0.500000,-0.000660
SCN4_91 6.936089,3.981881,-60.910820,-0.866021,-0.499997,-0.003282
SCN4_92 6.935914,3.981795,-60.810108,-0.866022,-0.499998,-0.002617
SCN4_93 6.935875,3.981061,-60.715218,-0.866025,-0.500000,-0.000496
SCN4_94 6.936203,3.981873,-60.614826,-0.866025,-0.500000,0.000662
SCN4_95 6.935055,3.983121,-60.513832,-0.866025,-0.500000,0.000336
SCN4_96 6.935203,3.983649,-60.412216,-0.866025,-0.500000,-0.000674
SCN4_97 6.934876,3.983428,-60.313656,-0.866024,-0.499999,-0.001729
SCN4_98 6.934981,3.982736,-60.211170,-0.866024,-0.499999,-0.001582
SCN4_99 6.934556,3.983208,-60.114807,-0.866025,-0.500000,-0.000628
SCN4_100 6.934997,3.982440,-60.016659,-0.866025,-0.500000,0.000266
SCN4_101 6.935508,3.982047,-59.914028,-0.866025,-0.500000,0.000122
SCN4_102 6.934848,3.982695,-59.812508,-0.866025,-0.500000,-0.000896
SCN4_103 6.935204,3.982438,-59.710781,-0.866023,-0.499998,-0.002579
SCN4_104 6.934148,3.983394,-59.609131,-0.866018,-0.499996,-0.004084
SCN4_105 6.933482,3.982818,-59.508949,-0.866021,-0.499997,-0.003210
SCN4_106 6.933233,3.983163,-59.412701,-0.866025,-0.500000,-0.000574
SCN4_107 6.933476,3.983201,-59.315971,-0.866024,-0.499999,0.001537
SCN4_108 6.934769,3.980993,-59.215324,-0.866023,-0.499999,0.002443
SCN4_109 6.934935,3.982052,-59.115265,-0.866025,-0.500000,0.001341
SCN4_110 6.934399,3.983107,-59.012104,-0.866025,-0.500000,-0.001234
SCN4_111 6.933479,3.983195,-58.913937,-0.866023,-0.499999,-0.002230
SCN4_112 6.933484,3.982890,-58.812523,-0.866025,-0.500000,-0.001033
SCN4_113 6.933350,3.983359,-58.715961,-0.866025,-0.500000,0.000325
SCN4_114 6.934291,3.982082,-58.616886,-0.866025,-0.500000,0.000735
SCN4_115 6.934696,3.981694,-58.514118,-0.866025,-0.500000,0.000299
SCN4_116 6.934551,3.981144,-58.415535,-0.866025,-0.500000,0.000233
SCN4_117 6.934589,3.981268,-58.313988,-0.866025,-0.500000,0.000139
SCN4_118 6.934066,3.983831,-58.212173,-0.866024,-0.499999,-0.002060
SCN4_119 6.932518,3.984097,-58.110687,-0.866019,-0.499997,-0.003732
SCN4_120 6.932251,3.982922,-58.012096,-0.866024,-0.499999,-0.002068
